hotel,hotel_type,arrival_date,lead_time,market_segment,distribution_channel,customer_type,deposit_type,country,agent,adr,estimated_revenue,is_canceled,cancel_risk_score,predicted_cancel
City Hotel - Kolkata,City Hotel,2024-12-24,420,Groups,TA/TO,Transient,Non Refund,PRT,229.0,90.0,270.0,1,0.9998769969778805,1
City Hotel - Goa,City Hotel,2024-11-04,113,Offline TA/TO,TA/TO,Transient,Non Refund,PRT,34.0,190.0,570.0,1,0.9993535182034049,1
City Hotel - Hyderabad,City Hotel,2024-11-10,75,Groups,TA/TO,Transient-Party,No Deposit,PRT,229.0,90.0,270.0,1,0.8885158403395461,1
City Hotel - Chandigarh,City Hotel,2024-11-07,420,Groups,TA/TO,Transient,Non Refund,PRT,229.0,90.0,270.0,1,0.9999419481092511,1
City Hotel - Kochi,City Hotel,2024-11-23,420,Groups,TA/TO,Transient,Non Refund,PRT,229.0,90.0,270.0,1,0.9999396460625012,1
City Hotel - Goa,City Hotel,2024-12-22,29,Online TA,TA/TO,Transient,No Deposit,POL,9.0,190.0,570.0,1,0.8538308573225187,1
City Hotel - Hyderabad,City Hotel,2024-12-25,113,Offline TA/TO,TA/TO,Transient,Non Refund,PRT,34.0,190.0,570.0,1,0.9995031690532011,1
City Hotel - Ahmedabad,City Hotel,2024-12-09,75,Groups,TA/TO,Transient-Party,No Deposit,PRT,229.0,90.0,270.0,1,0.8742063130706502,1
City Hotel - Pune,City Hotel,2024-12-05,113,Offline TA/TO,TA/TO,Transient,Non Refund,PRT,34.0,190.0,570.0,1,0.9994825670756143,1
City Hotel - Hyderabad,City Hotel,2024-11-29,38,Groups,TA/TO,Transient-Party,No Deposit,PRT,229.0,90.0,270.0,1,0.9032942420777949,1
City Hotel - Delhi,City Hotel,2024-11-10,420,Groups,TA/TO,Transient,Non Refund,PRT,229.0,90.0,270.0,1,0.9999519458707988,1
City Hotel - Hyderabad,City Hotel,2024-11-04,420,Groups,TA/TO,Transient,Non Refund,PRT,229.0,90.0,270.0,1,0.9999361634858777,1
City Hotel - Bhopal,City Hotel,2024-12-08,66,Online TA,TA/TO,Transient,No Deposit,ESP,9.0,180.0,540.0,1,0.6514683557897178,1
City Hotel - Delhi,City Hotel,2024-12-15,113,Offline TA/TO,TA/TO,Transient,Non Refund,PRT,34.0,190.0,570.0,1,0.9996065430192157,1
City Hotel - Indore,City Hotel,2024-11-20,75,Groups,TA/TO,Transient-Party,No Deposit,PRT,229.0,90.0,270.0,1,0.9017985654150209,1
City Hotel - Chennai,City Hotel,2024-11-16,113,Offline TA/TO,TA/TO,Transient,Non Refund,PRT,34.0,190.0,570.0,1,0.9995585055016228,1
City Hotel - Delhi,City Hotel,2024-11-27,420,Groups,TA/TO,Transient,Non Refund,PRT,229.0,90.0,270.0,1,0.9999443218047159,1
City Hotel - Bhopal,City Hotel,2024-11-17,75,Groups,TA/TO,Transient-Party,No Deposit,PRT,229.0,90.0,270.0,1,0.8675151836219813,1
City Hotel - Chennai,City Hotel,2024-12-15,75,Groups,TA/TO,Transient-Party,No Deposit,PRT,229.0,90.0,270.0,1,0.8792468519156943,1
City Hotel - Indore,City Hotel,2024-11-21,420,Groups,TA/TO,Transient,Non Refund,PRT,229.0,90.0,270.0,1,0.9999459028402703,1
City Hotel - Lucknow,City Hotel,2024-11-14,183,Online TA,TA/TO,Transient,No Deposit,FRA,9.0,175.11,1225.77,1,0.8849135633579249,1
City Hotel - Mumbai,City Hotel,2024-11-16,26,Online TA,TA/TO,Transient,No Deposit,CHN,9.0,144.0,288.0,1,0.6777142659115205,1
City Hotel - Bangalore,City Hotel,2024-11-28,49,Online TA,TA/TO,Transient,No Deposit,FRA,9.0,190.0,760.0,1,0.3421125722386017,0
City Hotel - Chandigarh,City Hotel,2024-11-24,189,Online TA,TA/TO,Transient,No Deposit,GBR,9.0,134.1,536.4,1,0.584099645141026,1
City Hotel - Jaipur,City Hotel,2024-12-01,84,Direct,Direct,Transient,No Deposit,DEU,14.0,109.25,437.0,1,0.08680200699565782,0
City Hotel - Bhopal,City Hotel,2024-11-21,128,Online TA,TA/TO,Transient,No Deposit,FRA,9.0,136.8,684.0,1,0.843314565963033,1
City Hotel - Kolkata,City Hotel,2024-11-17,270,Online TA,TA/TO,Transient,No Deposit,BEL,9.0,126.54,632.7,1,0.7101995422329034,1
City Hotel - Kolkata,City Hotel,2024-11-02,211,Online TA,TA/TO,Transient,No Deposit,DNK,9.0,197.1,1182.6001,1,0.5460172496471428,1
City Hotel - Jaipur,City Hotel,2024-11-07,211,Online TA,TA/TO,Transient,No Deposit,DNK,9.0,136.5,819.0,1,0.4076392935500869,0
City Hotel - Mumbai,City Hotel,2024-11-14,26,Online TA,TA/TO,Transient,No Deposit,IRL,9.0,160.0,160.0,1,0.6462369822133971,1
City Hotel - Kochi,City Hotel,2024-12-08,26,Online TA,TA/TO,Transient,No Deposit,IRL,9.0,160.0,160.0,1,0.5567728869397559,1
City Hotel - Kolkata,City Hotel,2024-12-18,26,Online TA,TA/TO,Transient,No Deposit,IRL,9.0,160.0,160.0,1,0.49533846149163885,0
City Hotel - Ahmedabad,City Hotel,2024-11-10,286,Offline TA/TO,TA/TO,Transient,No Deposit,PRT,85.0,84.6,84.6,1,0.9066277513220165,1
City Hotel - Chennai,City Hotel,2024-12-24,28,Online TA,TA/TO,Transient,No Deposit,USA,9.0,160.0,480.0,1,0.4723497010929799,0
City Hotel - Mumbai,City Hotel,2024-11-09,177,Online TA,TA/TO,Transient,No Deposit,GBR,9.0,139.5,558.0,1,0.6403208282886363,1
City Hotel - Bangalore,City Hotel,2024-11-11,6,Online TA,TA/TO,Transient,No Deposit,PRT,10.0,95.0,95.0,1,0.5760698555199814,1
City Hotel - Delhi,City Hotel,2024-11-25,423,Groups,TA/TO,Transient,Non Refund,PRT,229.0,90.0,90.0,1,0.9999331257956744,1
City Hotel - Mumbai,City Hotel,2024-11-15,423,Groups,TA/TO,Transient,Non Refund,PRT,229.0,90.0,90.0,1,0.9999497806449145,1
City Hotel - Chennai,City Hotel,2024-11-25,423,Groups,TA/TO,Transient,Non Refund,PRT,229.0,90.0,90.0,1,0.9999343366209431,1
City Hotel - Bhopal,City Hotel,2024-11-21,216,Online TA,TA/TO,Transient,No Deposit,NLD,9.0,125.1,250.2,1,0.33838678080525414,0
City Hotel - Jaipur,City Hotel,2024-12-09,350,Online TA,TA/TO,Transient,No Deposit,KOR,9.0,99.0,297.0,1,0.963345799280166,1
City Hotel - Kochi,City Hotel,2024-12-14,209,Online TA,TA/TO,Transient,No Deposit,BRA,9.0,107.1,428.4,1,0.6774712869996489,1
City Hotel - Ahmedabad,City Hotel,2024-12-12,147,Online TA,TA/TO,Transient,No Deposit,BEL,9.0,198.0,792.0,1,0.5560961161001164,1
City Hotel - Hyderabad,City Hotel,2024-12-03,147,Online TA,TA/TO,Transient,No Deposit,BEL,9.0,162.0,648.0,1,0.2851088421004606,0
City Hotel - Goa,City Hotel,2024-11-24,20,Groups,TA/TO,Transient-Party,No Deposit,PRT,87.0,120.0,120.0,1,0.8400684607893353,1
City Hotel - Pune,City Hotel,2024-11-25,208,Groups,TA/TO,Transient-Party,No Deposit,PRT,6.0,12.0,24.0,1,0.829118281538848,1
City Hotel - Ahmedabad,City Hotel,2024-12-17,357,Online TA,TA/TO,Transient,No Deposit,GBR,9.0,99.0,198.0,1,0.9549264119370856,1
City Hotel - Chandigarh,City Hotel,2024-12-24,357,Online TA,TA/TO,Transient,No Deposit,GBR,9.0,109.8,219.6,1,0.9097847009177287,1
City Hotel - Kochi,City Hotel,2024-11-29,357,Online TA,TA/TO,Transient,No Deposit,GBR,9.0,109.8,219.6,1,0.9038751696846707,1
City Hotel - Chandigarh,City Hotel,2024-11-08,357,Online TA,TA/TO,Transient,No Deposit,GBR,9.0,99.0,198.0,1,0.9647446424084221,1
City Hotel - Delhi,City Hotel,2024-11-09,28,Online TA,TA/TO,Transient,No Deposit,PRT,8.0,180.5,541.5,1,0.7781780190434981,1
City Hotel - Bhopal,City Hotel,2024-12-02,311,Online TA,TA/TO,Transient,No Deposit,DNK,9.0,99.45,397.8,1,0.9422219877632246,1
City Hotel - Chennai,City Hotel,2024-12-28,294,Online TA,TA/TO,Transient,No Deposit,NLD,9.0,110.25,441.0,1,0.9124437298768412,1
City Hotel - Indore,City Hotel,2024-12-24,310,Online TA,TA/TO,Transient,No Deposit,DNK,9.0,99.45,397.8,1,0.9732051703751753,1
City Hotel - Ahmedabad,City Hotel,2024-12-14,211,Online TA,TA/TO,Transient,No Deposit,NOR,9.0,107.1,428.4,1,0.9199523903778865,1
City Hotel - Bangalore,City Hotel,2024-11-29,262,Online TA,TA/TO,Transient,No Deposit,CHE,9.0,138.6,554.4,1,0.5917896169040878,1
City Hotel - Kochi,City Hotel,2024-12-17,201,Online TA,TA/TO,Transient,No Deposit,DEU,9.0,125.1,500.4,1,0.4731893842702908,0
City Hotel - Kolkata,City Hotel,2024-11-27,225,Online TA,TA/TO,Transient,No Deposit,DEU,9.0,107.1,428.4,1,0.9043040636455986,1
City Hotel - Chennai,City Hotel,2024-12-14,270,Direct,Direct,Transient,No Deposit,PRT,0.0,127.75,511.0,1,0.7633025907954897,1
City Hotel - Chennai,City Hotel,2024-12-03,181,Groups,Direct,Transient,Non Refund,PRT,0.0,130.0,260.0,1,0.9998238501955778,1
City Hotel - Delhi,City Hotel,2024-11-16,181,Groups,Direct,Transient,Non Refund,PRT,0.0,130.0,260.0,1,0.9998251498453002,1
City Hotel - Hyderabad,City Hotel,2024-11-16,181,Groups,Direct,Transient,Non Refund,PRT,0.0,130.0,260.0,1,0.9997947893152576,1
City Hotel - Chennai,City Hotel,2024-12-07,167,Offline TA/TO,TA/TO,Transient,Non Refund,PRT,58.0,115.0,345.0,1,0.9998990280849774,1
City Hotel - Bangalore,City Hotel,2024-11-03,274,Online TA,TA/TO,Transient,No Deposit,NOR,9.0,135.0,405.0,1,0.669728267281867,1
City Hotel - Kolkata,City Hotel,2024-12-24,240,Online TA,TA/TO,Transient,No Deposit,BEL,9.0,138.6,415.80002,1,0.5700846970346152,1
City Hotel - Jaipur,City Hotel,2024-11-19,279,Online TA,TA/TO,Transient,No Deposit,FRA,9.0,153.9,461.69998,1,0.4148658778803885,0
City Hotel - Chennai,City Hotel,2024-12-23,167,Offline TA/TO,TA/TO,Transient,Non Refund,PRT,58.0,115.0,345.0,1,0.9998807788612329,1
City Hotel - Chennai,City Hotel,2024-12-22,161,Online TA,TA/TO,Transient,No Deposit,PRT,7.0,102.04,306.12,1,0.6790085922464746,1
City Hotel - Mumbai,City Hotel,2024-11-02,240,Online TA,TA/TO,Transient,No Deposit,BEL,9.0,138.6,415.80002,1,0.6225910431856176,1
City Hotel - Ahmedabad,City Hotel,2024-11-27,247,Online TA,TA/TO,Transient,No Deposit,DEU,9.0,138.6,415.80002,1,0.5743289266571728,1
City Hotel - Goa,City Hotel,2024-11-24,295,Online TA,TA/TO,Transient,No Deposit,FRA,9.0,144.0,432.0,1,0.8058548964798077,1
City Hotel - Chandigarh,City Hotel,2024-11-16,230,Online TA,TA/TO,Transient,No Deposit,GBR,9.0,157.5,472.5,1,0.7130646477816235,1
City Hotel - Ahmedabad,City Hotel,2024-11-27,161,Online TA,TA/TO,Transient,No Deposit,PRT,7.0,102.04,306.12,1,0.7180102957903117,1
City Hotel - Goa,City Hotel,2024-11-05,287,Online TA,TA/TO,Transient,No Deposit,DEU,9.0,132.6,397.80002,1,0.6883303808857918,1
City Hotel - Goa,City Hotel,2024-12-21,212,Online TA,TA/TO,Transient,No Deposit,GRC,9.0,107.1,428.4,1,0.6362238399864165,1
City Hotel - Kochi,City Hotel,2024-11-28,249,Online TA,TA/TO,Transient,No Deposit,DEU,9.0,125.1,500.4,1,0.5210908764806752,1
City Hotel - Chennai,City Hotel,2024-12-18,197,Direct,Direct,Transient,No Deposit,BEL,14.0,129.6,777.60004,1,0.1697807804588082,0
City Hotel - Kolkata,City Hotel,2024-11-20,32,Online TA,TA/TO,Transient,No Deposit,PRT,9.0,160.0,160.0,1,0.8648121635304677,1
City Hotel - Bhopal,City Hotel,2024-12-19,109,Online TA,TA/TO,Transient,No Deposit,ITA,9.0,126.0,252.0,1,0.8791562427629698,1
City Hotel - Jaipur,City Hotel,2024-11-12,125,Online TA,TA/TO,Transient,No Deposit,AUT,9.0,126.0,252.0,1,0.793265396467824,1
City Hotel - Bangalore,City Hotel,2024-11-14,115,Online TA,TA/TO,Transient,No Deposit,CHN,9.0,113.4,340.2,1,0.9267321056441765,1
City Hotel - Mumbai,City Hotel,2024-12-15,125,Online TA,TA/TO,Transient,No Deposit,BRA,9.0,126.0,378.0,1,0.4844013480444352,0
City Hotel - Kolkata,City Hotel,2024-12-21,235,Online TA,TA/TO,Transient,No Deposit,GBR,9.0,107.1,321.3,1,0.7189263259700093,1
City Hotel - Jaipur,City Hotel,2024-11-28,168,Groups,TA/TO,Transient,Non Refund,PRT,0.0,140.0,420.0,1,0.9997066610726978,1
City Hotel - Lucknow,City Hotel,2024-12-24,128,Offline TA/TO,TA/TO,Transient,No Deposit,PRT,28.0,85.0,255.0,1,0.3504120310667184,0
City Hotel - Kolkata,City Hotel,2024-12-15,168,Groups,TA/TO,Transient,Non Refund,PRT,0.0,140.0,420.0,1,0.9996702953244678,1
City Hotel - Hyderabad,City Hotel,2024-12-23,235,Online TA,TA/TO,Transient,No Deposit,GBR,9.0,107.1,321.3,1,0.648252647655255,1
City Hotel - Indore,City Hotel,2024-11-28,168,Groups,TA/TO,Transient,Non Refund,PRT,0.0,140.0,420.0,1,0.9996723327317814,1
City Hotel - Indore,City Hotel,2024-12-06,204,Online TA,TA/TO,Transient,No Deposit,GBR,9.0,107.1,321.3,1,0.45148437734960034,0
City Hotel - Hyderabad,City Hotel,2024-11-19,130,Online TA,TA/TO,Transient,No Deposit,FRA,9.0,112.0,336.0,1,0.4427414550785663,0
City Hotel - Goa,City Hotel,2024-12-28,204,Online TA,TA/TO,Transient,No Deposit,GBR,9.0,107.1,321.3,1,0.5025422060494462,1
City Hotel - Delhi,City Hotel,2024-11-26,35,Online TA,TA/TO,Transient,No Deposit,AUS,9.0,160.0,480.0,1,0.6261667125259837,1
City Hotel - Indore,City Hotel,2024-12-25,235,Online TA,TA/TO,Transient,No Deposit,GBR,9.0,107.1,321.3,1,0.6594286271279266,1
City Hotel - Jaipur,City Hotel,2024-11-09,125,Online TA,TA/TO,Transient,No Deposit,ROU,9.0,108.0,756.0,1,0.8358139058357056,1
City Hotel - Kochi,City Hotel,2024-11-23,246,Offline TA/TO,TA/TO,Transient-Party,No Deposit,PRT,12.0,100.0,200.0,1,0.7871007056876815,1
City Hotel - Bangalore,City Hotel,2024-11-18,246,Offline TA/TO,TA/TO,Transient-Party,No Deposit,PRT,12.0,100.0,200.0,1,0.750092188588843,1
City Hotel - Jaipur,City Hotel,2024-11-09,246,Offline TA/TO,TA/TO,Transient-Party,No Deposit,PRT,12.0,100.0,200.0,1,0.7733604684686244,1
City Hotel - Ahmedabad,City Hotel,2024-11-06,151,Online TA,TA/TO,Transient,No Deposit,ITA,9.0,114.0,228.0,1,0.6006817353343887,1
City Hotel - Chennai,City Hotel,2024-12-11,112,Online TA,TA/TO,Transient,No Deposit,FRA,9.0,189.0,567.0,1,0.779998462443103,1
City Hotel - Indore,City Hotel,2024-11-21,255,Online TA,TA/TO,Transient,No Deposit,SWE,9.0,119.0,357.0,1,0.908577275268608,1
City Hotel - Mumbai,City Hotel,2024-11-26,127,Online TA,TA/TO,Transient,No Deposit,USA,9.0,126.0,504.0,1,0.40843519580060905,0
City Hotel - Mumbai,City Hotel,2024-11-14,22,Online TA,TA/TO,Transient,No Deposit,CN,9.0,170.0,170.0,1,0.5037325851172859,1
City Hotel - Pune,City Hotel,2024-11-11,17,Online TA,TA/TO,Transient,No Deposit,PRT,9.0,160.0,320.0,1,0.3715301913171745,0
City Hotel - Kolkata,City Hotel,2024-12-19,79,Online TA,TA/TO,Transient,No Deposit,MAC,9.0,140.0,420.0,1,0.8397075202859646,1
City Hotel - Goa,City Hotel,2024-12-12,132,Offline TA/TO,TA/TO,Transient,Non Refund,PRT,28.0,99.0,396.0,1,0.9990748476255329,1
City Hotel - Lucknow,City Hotel,2024-12-16,132,Offline TA/TO,TA/TO,Transient,Non Refund,PRT,28.0,99.0,396.0,1,0.9992206278652993,1
City Hotel - Bhopal,City Hotel,2024-11-19,132,Offline TA/TO,TA/TO,Transient,Non Refund,PRT,28.0,99.0,396.0,1,0.9990056084771133,1
City Hotel - Goa,City Hotel,2024-12-19,184,Groups,TA/TO,Transient,Non Refund,PRT,19.0,130.0,650.0,1,0.9998238712989278,1
City Hotel - Kochi,City Hotel,2024-11-23,184,Groups,TA/TO,Transient,Non Refund,PRT,19.0,130.0,650.0,1,0.9998454776994374,1
City Hotel - Mumbai,City Hotel,2024-11-07,184,Groups,TA/TO,Transient,Non Refund,PRT,19.0,130.0,650.0,1,0.9998313350342202,1
City Hotel - Kochi,City Hotel,2024-11-21,184,Groups,TA/TO,Transient,Non Refund,PRT,19.0,130.0,650.0,1,0.9998473061543882,1
City Hotel - Lucknow,City Hotel,2024-12-10,184,Groups,TA/TO,Transient,Non Refund,PRT,19.0,130.0,650.0,1,0.9997827677004374,1
City Hotel - Hyderabad,City Hotel,2024-12-03,184,Groups,TA/TO,Transient,Non Refund,PRT,19.0,130.0,650.0,1,0.9997079673781777,1
City Hotel - Mumbai,City Hotel,2024-12-13,184,Groups,TA/TO,Transient,Non Refund,PRT,19.0,130.0,650.0,1,0.9998155798071942,1
City Hotel - Ahmedabad,City Hotel,2024-12-24,59,Groups,TA/TO,Transient,Non Refund,PRT,87.0,140.0,140.0,1,0.9998524684882966,1
City Hotel - Bangalore,City Hotel,2024-12-08,113,Online TA,TA/TO,Transient,No Deposit,IRL,9.0,145.8,729.0,1,0.8381316633924045,1
City Hotel - Bhopal,City Hotel,2024-11-08,139,Online TA,TA/TO,Transient,No Deposit,ITA,9.0,111.6,558.0,1,0.5800504177232929,1
City Hotel - Indore,City Hotel,2024-12-23,220,Online TA,TA/TO,Transient,No Deposit,DEU,9.0,138.6,970.2001,1,0.3823372940264144,0
City Hotel - Ahmedabad,City Hotel,2024-12-12,408,Groups,TA/TO,Transient,Non Refund,PRT,229.0,90.0,90.0,1,0.9999331638447135,1
City Hotel - Goa,City Hotel,2024-11-26,408,Groups,TA/TO,Transient,Non Refund,PRT,229.0,90.0,90.0,1,0.9999275956245856,1
City Hotel - Kochi,City Hotel,2024-12-19,35,Groups,TA/TO,Transient,Non Refund,PRT,229.0,90.0,90.0,1,0.99993950793278,1
City Hotel - Ahmedabad,City Hotel,2024-11-23,186,Groups,TA/TO,Transient,Non Refund,PRT,19.0,130.0,260.0,1,0.9997576031032704,1
City Hotel - Goa,City Hotel,2024-12-01,186,Groups,TA/TO,Transient,Non Refund,PRT,19.0,130.0,260.0,1,0.9998647290641371,1
City Hotel - Bangalore,City Hotel,2024-11-12,186,Groups,TA/TO,Transient,Non Refund,PRT,19.0,130.0,260.0,1,0.9997659669779718,1
City Hotel - Delhi,City Hotel,2024-11-12,186,Groups,TA/TO,Transient,Non Refund,PRT,19.0,130.0,260.0,1,0.9998602241975788,1
City Hotel - Kochi,City Hotel,2024-11-03,186,Groups,TA/TO,Transient,Non Refund,PRT,19.0,130.0,260.0,1,0.9998542785552839,1
City Hotel - Goa,City Hotel,2024-11-09,186,Groups,TA/TO,Transient,Non Refund,PRT,19.0,130.0,260.0,1,0.9998468659648888,1
City Hotel - Bhopal,City Hotel,2024-11-04,186,Groups,TA/TO,Transient,Non Refund,PRT,19.0,130.0,260.0,1,0.999740019156756,1
City Hotel - Lucknow,City Hotel,2024-12-29,40,Groups,TA/TO,Transient,Non Refund,PRT,0.0,130.0,260.0,1,0.9997986557528451,1
City Hotel - Bhopal,City Hotel,2024-11-14,186,Groups,TA/TO,Transient,Non Refund,PRT,19.0,130.0,260.0,1,0.999757308396999,1
City Hotel - Pune,City Hotel,2024-12-23,186,Groups,TA/TO,Transient,Non Refund,PRT,19.0,130.0,260.0,1,0.9997639096390157,1
City Hotel - Delhi,City Hotel,2024-12-17,186,Groups,TA/TO,Transient,Non Refund,PRT,19.0,130.0,260.0,1,0.9998528444141935,1
City Hotel - Mumbai,City Hotel,2024-12-04,97,Online TA,TA/TO,Transient,No Deposit,FRA,9.0,143.0,286.0,1,0.850029467085015,1
City Hotel - Jaipur,City Hotel,2024-12-12,186,Groups,TA/TO,Transient,Non Refund,PRT,19.0,130.0,260.0,1,0.9998297349210322,1
City Hotel - Hyderabad,City Hotel,2024-12-19,186,Groups,TA/TO,Transient,Non Refund,PRT,19.0,130.0,260.0,1,0.9997816175685402,1
City Hotel - Kochi,City Hotel,2024-12-14,63,Offline TA/TO,TA/TO,Transient,No Deposit,PRT,168.0,125.1,375.3,1,0.5217707355134802,1
City Hotel - Chennai,City Hotel,2024-12-01,409,Groups,TA/TO,Transient-Party,No Deposit,PRT,229.0,90.0,270.0,1,0.9481224641640117,1
City Hotel - Ahmedabad,City Hotel,2024-11-05,292,Groups,TA/TO,Transient-Party,No Deposit,PRT,229.0,90.0,270.0,1,0.9351895344930287,1
City Hotel - Ahmedabad,City Hotel,2024-11-14,292,Groups,TA/TO,Transient-Party,No Deposit,PRT,229.0,90.0,270.0,1,0.9102582518111603,1
City Hotel - Jaipur,City Hotel,2024-11-18,192,Online TA,TA/TO,Transient,No Deposit,DEU,9.0,148.05,592.2,1,0.7815299810972993,1
City Hotel - Kolkata,City Hotel,2024-11-21,134,Online TA,TA/TO,Transient,No Deposit,GBR,9.0,108.0,108.0,1,0.6012972111181073,1
City Hotel - Kochi,City Hotel,2024-11-20,174,Groups,TA/TO,Transient,Non Refund,PRT,58.0,100.0,200.0,1,0.999908183701196,1
City Hotel - Bangalore,City Hotel,2024-12-13,174,Groups,TA/TO,Transient,Non Refund,PRT,58.0,100.0,200.0,1,0.9999052783435785,1
City Hotel - Bhopal,City Hotel,2024-11-07,174,Groups,TA/TO,Transient,Non Refund,PRT,58.0,100.0,200.0,1,0.9999141557222937,1
City Hotel - Kochi,City Hotel,2024-12-24,174,Groups,TA/TO,Transient,Non Refund,PRT,58.0,100.0,200.0,1,0.9999137660468211,1
City Hotel - Mumbai,City Hotel,2024-12-11,124,Online TA,TA/TO,Transient,No Deposit,PRT,9.0,117.0,234.0,1,0.8943330291735445,1
City Hotel - Ahmedabad,City Hotel,2024-12-18,31,Online TA,TA/TO,Transient,No Deposit,DEU,9.0,140.0,280.0,1,0.5282474912094313,1
City Hotel - Kochi,City Hotel,2024-11-25,174,Groups,TA/TO,Transient,Non Refund,PRT,1.0,110.0,330.0,1,0.9997687794950865,1
City Hotel - Ahmedabad,City Hotel,2024-12-06,174,Groups,TA/TO,Transient,Non Refund,PRT,58.0,100.0,200.0,1,0.9999087488778887,1
City Hotel - Indore,City Hotel,2024-12-05,174,Groups,TA/TO,Transient,Non Refund,PRT,1.0,110.0,330.0,1,0.9998084776130582,1
City Hotel - Jaipur,City Hotel,2024-11-23,186,Online TA,TA/TO,Transient,No Deposit,ROU,9.0,138.0,414.0,1,0.5536669340733007,1
City Hotel - Indore,City Hotel,2024-12-20,149,Online TA,TA/TO,Transient,No Deposit,IRL,9.0,210.0,630.0,1,0.4913594379945264,0
City Hotel - Jaipur,City Hotel,2024-11-27,174,Groups,TA/TO,Transient,Non Refund,PRT,1.0,110.0,330.0,1,0.9997853176793401,1
City Hotel - Indore,City Hotel,2024-11-12,174,Groups,TA/TO,Transient,Non Refund,PRT,1.0,110.0,330.0,1,0.9998094175423786,1
City Hotel - Kochi,City Hotel,2024-12-01,19,Online TA,TA/TO,Transient,No Deposit,IND,9.0,203.33,609.99,1,0.5249060393600553,1
City Hotel - Kolkata,City Hotel,2024-11-22,133,Online TA,TA/TO,Transient,No Deposit,FRA,9.0,184.5,738.0,1,0.8966347170134815,1
City Hotel - Bhopal,City Hotel,2024-12-03,28,Online TA,TA/TO,Transient,No Deposit,CN,9.0,140.0,140.0,1,0.46037436027296985,0
City Hotel - Bhopal,City Hotel,2024-12-15,145,Online TA,TA/TO,Transient,No Deposit,FRA,9.0,126.0,126.0,1,0.7974201679181229,1
City Hotel - Mumbai,City Hotel,2024-11-11,189,Groups,TA/TO,Transient,Non Refund,PRT,0.0,100.0,200.0,1,0.9998571030405659,1
City Hotel - Hyderabad,City Hotel,2024-12-27,175,Online TA,TA/TO,Transient,No Deposit,ESP,9.0,126.0,252.0,1,0.6180956277192756,1
City Hotel - Chandigarh,City Hotel,2024-11-20,246,Groups,TA/TO,Transient,Non Refund,PRT,154.0,130.0,390.0,1,0.99983377171665,1
City Hotel - Jaipur,City Hotel,2024-11-12,212,Groups,TA/TO,Transient-Party,No Deposit,PRT,20.0,105.0,315.0,1,0.8375488543780921,1
City Hotel - Delhi,City Hotel,2024-11-24,137,Offline TA/TO,TA/TO,Transient,No Deposit,PRT,28.0,85.0,255.0,1,0.09242826264919796,0
City Hotel - Chandigarh,City Hotel,2024-12-21,129,Groups,TA/TO,Transient,Non Refund,PRT,154.0,130.0,390.0,1,0.9998957964300358,1
City Hotel - Pune,City Hotel,2024-12-07,212,Groups,TA/TO,Transient-Party,No Deposit,PRT,20.0,105.0,315.0,1,0.8067361804930353,1
City Hotel - Ahmedabad,City Hotel,2024-12-19,212,Groups,TA/TO,Transient-Party,No Deposit,PRT,20.0,105.0,315.0,1,0.8070136376029239,1
City Hotel - Kolkata,City Hotel,2024-11-11,212,Groups,TA/TO,Transient-Party,No Deposit,PRT,20.0,105.0,315.0,1,0.8166572421415029,1
City Hotel - Kochi,City Hotel,2024-12-17,212,Groups,TA/TO,Transient-Party,No Deposit,PRT,20.0,105.0,315.0,1,0.8591153495119879,1
City Hotel - Pune,City Hotel,2024-11-26,111,Online TA,TA/TO,Transient,No Deposit,BEL,9.0,162.0,486.0,1,0.3985873930722351,0
City Hotel - Jaipur,City Hotel,2024-12-20,151,Online TA,TA/TO,Transient,No Deposit,DEU,9.0,193.5,580.5,1,0.7924699155771188,1
City Hotel - Mumbai,City Hotel,2024-12-03,348,Offline TA/TO,TA/TO,Transient,Non Refund,PRT,6.0,90.0,270.0,1,0.9998617896449269,1
City Hotel - Delhi,City Hotel,2024-12-29,348,Offline TA/TO,TA/TO,Transient,Non Refund,PRT,6.0,90.0,270.0,1,0.9998528856140368,1
City Hotel - Jaipur,City Hotel,2024-12-13,434,Groups,TA/TO,Transient-Party,No Deposit,PRT,229.0,90.0,270.0,1,0.9852291036840457,1
City Hotel - Chennai,City Hotel,2024-12-30,58,Online TA,TA/TO,Transient,No Deposit,DEU,9.0,170.0,680.0,1,0.362400620228787,0
City Hotel - Ahmedabad,City Hotel,2024-12-25,28,Online TA,TA/TO,Transient,No Deposit,BEL,9.0,149.5,598.0,1,0.34347721485892674,0
